TEMP
36.77896383524119
36.838232243751285
36.92178423630376
37.0020435394945
37.07036684374923
37.09506201396176
37.154742008642096
37.24405620757748
37.32431551076828
37.36588571395934
37.45766942991601
37.50294390863899
37.5963739692765
37.61407217459542
37.684453409701185
37.74989561076443
37.83509394799775
37.912883734167316
38.04006386076188
38.09645116608055
38.12690854267598
38.21663432778162
38.268905771398096
38.31006438841907
38.34299128203579
38.48704644160894
38.55043071182116
38.60928753416105
38.67884559692642
38.761162830968196
38.82207758415918
38.82413551501022
38.88998930224366
38.967367502243036
38.9920626724555
39.08261162990153
39.09537080117805
39.169044725645435
39.20114844692176
39.314334643729225
39.3838927064946
39.42134704798359
39.469914216068304
39.54729241606762
39.53947227883362
39.612323030960674
39.6452499245774
39.76296356925718
39.80741487563978
39.85104300968192
39.84116494159689
39.91977790010685
39.965875551170285
39.990982307553004
40.09922947031801
40.15067774159415
40.19265953095546
40.20006808201921
40.25151635329535
40.286501177763164
40.363467791592285
40.358940343719965
40.41409289052798
40.49270584903789
40.5416846032928
40.59601397776037
40.6441695596749
40.6947946586106
40.73924596499313
40.80592292456703
40.807569269247864
40.85490167882188
40.89194443414079
40.94462746392752
41.003072700097164
41.03888069690542
41.07386552137318
41.09074055435176
41.18046633945728
41.15165530754269
41.17388096073393
41.22244812881865
41.267722607541636
41.271838469243704
41.33645749796656
41.34962825541327
41.36897280541309
41.436472937327366
41.44882052243369
41.557890857539086
41.573119545836775
41.60275375009187
41.6558483660488
41.68465939796346
41.664080089452995
41.720055808601465
41.77520835540948
