x,y
10.39099407196045,0.0009498633
10.51599407196045,0.0009555854
10.64099407196045,0.0009613074
10.76599407196045,0.0009632148
10.89099407196045,0.0009670295
11.01599407196045,0.0009708442
11.14099407196045,0.0009746589
11.26599407196045,0.00097657
11.39099407196045,0.0009784773
11.51599407196045,0.0009803846
11.64099407196045,0.000982292
11.76599407196045,0.0009841993
11.89099407196045,0.0009861067
12.01599407196045,0.000988014
12.14099407196045,0.0009899214
12.26599407196045,0.0009899214
12.39099407196045,0.0009918287
12.51599407196045,0.0009937361
12.744743585586548,0.0009937361
12.869743585586548,0.0009937361
12.994743585586548,0.0009956434
13.119743585586548,0.0009956434
13.244743585586548,0.0009956434
13.369743585586548,0.0009956434
13.494743585586548,0.0009975508
13.619743585586548,0.0009975508
13.744743585586548,0.0009956434
13.869743585586548,0.0009937361
13.994743585586548,0.0009899214
14.119743585586548,0.000988014
14.244743585586548,0.0009841993
14.369743585586548,0.0009803846
14.494743585586548,0.00097657
14.619743585586548,0.0009727515
14.744743585586548,0.0009689368
14.869743585586548,0.0009651221
14.994743585586548,0.0009613074
15.119743585586548,0.0009555854
15.244743585586548,0.000947956
15.369743585586548,0.0009403266
15.494743585586548,0.0009346046
15.619743585586548,0.0009288825
15.744743585586548,0.0009250678
15.846199750900269,0.0009250678
15.971199750900269,0.0009250678
16.09619975090027,0.0009250678
16.22119975090027,0.0009269752
16.34619975090027,0.0009288825
16.47119975090027,0.0009307899
16.59619975090027,0.0009346046
16.72119975090027,0.0009365119
16.84619975090027,0.0009365119
16.97119975090027,0.0009365119
17.09619975090027,0.0009384193
17.22119975090027,0.0009365119
17.34619975090027,0.0009346046
17.47119975090027,0.0009250678
17.59619975090027,0.0009155311
17.72119975090027,0.000904087
17.84619975090027,0.0008907355
17.97119975090027,0.0008792914
18.09619975090027,0.0008697547
18.22119975090027,0.0008640327
18.34619975090027,0.000860218
18.47119975090027,0.0008583106
18.59619975090027,0.000860218
18.72119975090027,0.0008640327
18.84619975090027,0.0008678474
18.97119975090027,0.0008716621
19.078737020492554,0.0008773841
19.203737020492554,0.0008831061
19.328737020492554,0.0008869208
19.453737020492554,0.0008926429
19.578737020492554,0.0008983649
19.703737020492554,0.0009059943
19.828737020492554,0.0009117164
19.953737020492554,0.0009174384
20.078737020492554,0.0009231605
20.203737020492554,0.0009288825
20.328737020492554,0.0009346046
20.453737020492554,0.0009384193
20.578737020492554,0.0009422339
20.703737020492554,0.0009441413
20.828737020492554,0.000947956
20.953737020492554,0.000947956
21.078737020492554,0.000947956
21.203737020492554,0.0009422339
21.328737020492554,0.0009365119
21.453737020492554,0.0009231605
21.578737020492554,0.0009079017
21.703737020492554,0.0008926429
21.828737020492554,0.0008773841
21.953737020492554,0.0008640327
22.078737020492554,0.0008525886
22.203737020492554,0.0008430518
22.31767225265503,0.0008335151
22.44267225265503,0.000827793
22.56767225265503,0.0008239783
22.69267225265503,0.0008201636
22.81767225265503,0.0008201636
22.94267225265503,0.0008201636
23.06767225265503,0.0008201636
23.19267225265503,0.000822071
23.31767225265503,0.0008239783
23.44267225265503,0.000827793
23.56767225265503,0.0008316077
23.69267225265503,0.0008373298
23.81767225265503,0.0008411445
23.94267225265503,0.0008449592
24.06767225265503,0.0008430518
24.19267225265503,0.0008392371
24.31767225265503,0.0008316077
24.44267225265503,0.0008239783
24.56767225265503,0.0008163489
24.69267225265503,0.0008049048
24.81767225265503,0.0007972755
24.94267225265503,0.0007877387
25.06767225265503,0.0007801093
25.19267225265503,0.0007743873
25.31767225265503,0.0007667579
25.44267225265503,0.0007629432
25.540724515914917,0.0007572211
25.665724515914917,0.0007534064
25.790724515914917,0.0007514991
25.915724515914917,0.0007476844
26.040724515914917,0.0007438697
26.165724515914917,0.0007419623
26.290724515914917,0.000740055
26.415724515914917,0.000740055
26.540724515914917,0.0007419623
26.665724515914917,0.000745777
26.790724515914917,0.0007514991
26.915724515914917,0.0007591285
27.040724515914917,0.0007667579
27.165724515914917,0.0007743873
27.290724515914917,0.0007801093
27.415724515914917,0.0007877387
27.540724515914917,0.0007934608
27.665724515914917,0.0008010902
27.790724515914917,0.0008049048
27.915724515914917,0.0008106269
28.040724515914917,0.0008144416
28.165724515914917,0.0008182563
28.290724515914917,0.0008201636
28.415724515914917,0.0008239783
28.540724515914917,0.000827793
28.665724515914917,0.0008316077
28.769460678100586,0.0008373298
28.894460678100586,0.0008449592
29.019460678100586,0.0008506812
29.144460678100586,0.0008564033
29.269460678100586,0.000860218
29.394460678100586,0.0008640327
29.519460678100586,0.0008678474
29.644460678100586,0.0008697547
29.769460678100586,0.0008697547
29.894460678100586,0.0008697547
30.019460678100586,0.0008697547
30.144460678100586,0.0008716621
30.269460678100586,0.0008754767
30.394460678100586,0.0008792914
30.519460678100586,0.0008831061
30.644460678100586,0.0008850135
30.769460678100586,0.0008926429
30.894460678100586,0.0008964576
31.019460678100586,0.0009021796
31.144460678100586,0.0009079017
31.269460678100586,0.000909809
31.394460678100586,0.0009136237
31.519460678100586,0.0009155311
31.644460678100586,0.0009174384
31.769460678100586,0.0009193458
31.894460678100586,0.0009212531
32.118494272232056,0.0009212531
32.243494272232056,0.0009231605
32.368494272232056,0.0009231605
32.493494272232056,0.0009231605
32.618494272232056,0.0009231605
32.743494272232056,0.0009250678
32.868494272232056,0.0009269752
32.993494272232056,0.0009288825
33.118494272232056,0.0009307899
33.243494272232056,0.0009326972
33.368494272232056,0.0009346046
33.493494272232056,0.0009365119
33.618494272232056,0.0009365119
33.743494272232056,0.0009365119
33.868494272232056,0.0009346046
33.993494272232056,0.0009326972
34.118494272232056,0.0009288825
34.243494272232056,0.0009269752
34.368494272232056,0.0009250678
34.493494272232056,0.0009231605
34.618494272232056,0.0009193458
34.743494272232056,0.0009155311
34.868494272232056,0.0009117164
34.993494272232056,0.0009079017
35.118494272232056,0.0009021796
35.209622383117676,0.0008964576
35.334622383117676,0.0008926429
35.459622383117676,0.0008888282
35.584622383117676,0.0008831061
35.709622383117676,0.0008792914
35.834622383117676,0.0008735694
35.959622383117676,0.0008697547
36.084622383117676,0.0008697547
36.209622383117676,0.0008678474
36.334622383117676,0.0008697547
36.459622383117676,0.0008716621
36.584622383117676,0.0008773841
36.709622383117676,0.0008831061
36.834622383117676,0.0008888282
36.959622383117676,0.0008964576
37.084622383117676,0.0009002723
37.209622383117676,0.0009059943
37.334622383117676,0.000909809
37.459622383117676,0.0009136237
37.584622383117676,0.0009155311
37.709622383117676,0.0009174384
37.834622383117676,0.0009193458
37.959622383117676,0.0009212531
38.084622383117676,0.0009231605
38.209622383117676,0.0009269752
38.334622383117676,0.0009307899
38.431050539016724,0.0009346046
38.556050539016724,0.0009365119
38.681050539016724,0.0009384193
38.806050539016724,0.0009403266
38.931050539016724,0.0009422339
39.056050539016724,0.0009422339
39.181050539016724,0.0009422339
39.306050539016724,0.0009403266
39.431050539016724,0.0009346046
39.556050539016724,0.0009231605
39.681050539016724,0.0009079017
39.806050539016724,0.0008926429
39.931050539016724,0.0008773841
40.056050539016724,0.0008621253
40.181050539016724,0.0008468665
40.306050539016724,0.0008316077
40.431050539016724,0.0008182563
40.556050539016724,0.0008068122
40.681050539016724,0.0008010902
40.806050539016724,0.0007972755
40.931050539016724,0.0007991828
41.056050539016724,0.0008049048
41.181050539016724,0.0008144416
41.306050539016724,0.000822071
41.431050539016724,0.000827793
41.556050539016724,0.0008297004
41.66054940223694,0.0008316077
41.78554940223694,0.0008316077
41.91054940223694,0.0008316077
42.03554940223694,0.0008316077
42.16054940223694,0.0008316077
42.28554940223694,0.0008316077
42.41054940223694,0.0008316077
42.53554940223694,0.0008335151
42.66054940223694,0.0008354224
42.78554940223694,0.0008411445
42.91054940223694,0.0008449592
43.03554940223694,0.0008525886
43.16054940223694,0.0008583106
43.28554940223694,0.00086594
43.41054940223694,0.0008735694
43.53554940223694,0.0008811988
43.66054940223694,0.0008850135
43.78554940223694,0.0008888282
43.91054940223694,0.0008907355
44.03554940223694,0.0008907355
44.16054940223694,0.0008850135
44.28554940223694,0.0008792914
44.41054940223694,0.0008697547
44.53554940223694,0.0008583106
44.66054940223694,0.0008487739
44.78554940223694,0.0008392371
44.89204955101013,0.0008297004
45.01704955101013,0.000822071
45.14204955101013,0.0008182563
45.26704955101013,0.0008182563
45.39204955101013,0.0008201636
45.51704955101013,0.0008258857
45.64204955101013,0.0008316077
45.76704955101013,0.0008392371
45.89204955101013,0.0008487739
46.01704955101013,0.0008564033
46.14204955101013,0.00086594
46.26704955101013,0.0008754767
46.39204955101013,0.0008831061
46.51704955101013,0.0008888282
46.64204955101013,0.0008964576
46.76704955101013,0.0009002723
46.89204955101013,0.0009079017
47.01704955101013,0.0009117164
47.14204955101013,0.0009155311
47.26704955101013,0.0009174384
47.39204955101013,0.0009155311
47.51704955101013,0.000909809
47.64204955101013,0.0008983649
47.76704955101013,0.0008907355
47.89204955101013,0.0008831061
48.01704955101013,0.0008773841
48.132272243499756,0.0008735694
48.257272243499756,0.0008697547
48.382272243499756,0.00086594
48.507272243499756,0.0008564033
48.632272243499756,0.0008468665
48.757272243499756,0.0008373298
48.882272243499756,0.000827793
49.007272243499756,0.0008182563
49.132272243499756,0.0008144416
49.257272243499756,0.0008106269
49.382272243499756,0.0008106269
49.507272243499756,0.0008125342
49.632272243499756,0.0008144416
49.757272243499756,0.0008163489
49.882272243499756,0.0008182563
50.007272243499756,0.0008201636
50.132272243499756,0.000822071
50.257272243499756,0.0008258857
50.382272243499756,0.0008297004
50.507272243499756,0.0008316077
50.632272243499756,0.0008316077
50.757272243499756,0.0008335151
50.882272243499756,0.0008354224
51.007272243499756,0.0008373298
51.132272243499756,0.0008392371
51.257272243499756,0.0008449592
51.48014521598816,0.0008468665
51.60514521598816,0.0008525886
51.73014521598816,0.0008583106
51.85514521598816,0.0008640327
51.98014521598816,0.0008678474
52.10514521598816,0.0008697547
52.23014521598816,0.0008697547
52.35514521598816,0.0008697547
52.48014521598816,0.00086594
52.60514521598816,0.000860218
52.73014521598816,0.0008564033
52.85514521598816,0.0008487739
52.98014521598816,0.0008449592
53.10514521598816,0.0008430518
53.23014521598816,0.0008449592
53.35514521598816,0.0008468665
53.48014521598816,0.0008544959
53.60514521598816,0.0008621253
53.73014521598816,0.0008697547
53.85514521598816,0.0008792914
53.98014521598816,0.0008869208
54.10514521598816,0.0008945502
54.23014521598816,0.0008983649
54.35514521598816,0.0009021796
54.48014521598816,0.0009079017
54.569414138793945,0.0009117164
54.694414138793945,0.0009174384
54.819414138793945,0.0009231605
54.944414138793945,0.0009269752
55.069414138793945,0.0009326972
55.194414138793945,0.0009365119
55.319414138793945,0.0009403266
55.444414138793945,0.0009441413
55.569414138793945,0.000947956
55.694414138793945,0.0009498633
55.819414138793945,0.0009498633
55.944414138793945,0.0009498633
56.069414138793945,0.0009498633
56.194414138793945,0.0009498633
56.319414138793945,0.0009498633
56.444414138793945,0.000953678
56.569414138793945,0.0009555854
56.694414138793945,0.0009613074
56.819414138793945,0.0009632148
56.944414138793945,0.0009670295
57.069414138793945,0.0009689368
57.194414138793945,0.0009727515
57.319414138793945,0.0009746589
57.444414138793945,0.0009746589
57.569414138793945,0.00097657
57.694414138793945,0.00097657
57.792779207229614,0.00097657
57.917779207229614,0.0009784773
58.042779207229614,0.0009803846
58.167779207229614,0.000982292
58.292779207229614,0.000982292
58.417779207229614,0.000982292
58.542779207229614,0.000982292
58.667779207229614,0.0009803846
58.792779207229614,0.0009784773
58.917779207229614,0.00097657
59.042779207229614,0.0009708442
59.167779207229614,0.0009651221
59.292779207229614,0.0009613074
59.417779207229614,0.0009555854
59.542779207229614,0.0009498633
59.667779207229614,0.0009441413
59.792779207229614,0.0009384193
59.917779207229614,0.0009346046
60.042779207229614,0.0009288825
60.167779207229614,0.0009250678
60.292779207229614,0.0009231605
60.417779207229614,0.0009231605
60.542779207229614,0.0009212531
60.667779207229614,0.0009212531
60.792779207229614,0.0009193458
60.917779207229614,0.0009193458
61.035364389419556,0.0009193458
61.160364389419556,0.0009193458
61.285364389419556,0.0009212531
61.410364389419556,0.0009212531
61.535364389419556,0.0009212531
61.660364389419556,0.0009212531
61.785364389419556,0.0009212531
61.910364389419556,0.0009193458
62.035364389419556,0.0009174384
62.160364389419556,0.0009174384
62.285364389419556,0.0009174384
62.410364389419556,0.0009193458
62.535364389419556,0.0009212531
62.660364389419556,0.0009212531
62.785364389419556,0.0009231605
62.910364389419556,0.0009212531
63.035364389419556,0.0009212531
63.160364389419556,0.0009212531
63.285364389419556,0.0009193458
63.410364389419556,0.0009174384
63.535364389419556,0.0009155311
63.660364389419556,0.0009136237
63.785364389419556,0.0009117164
63.910364389419556,0.0009117164
64.03536438941956,0.0009117164
64.16036438941956,0.0009117164
64.25737524032593,0.000909809
64.38237524032593,0.000909809
64.50737524032593,0.000909809
64.63237524032593,0.000909809
64.75737524032593,0.000909809
64.88237524032593,0.000909809
65.00737524032593,0.000904087
65.13237524032593,0.0008983649
65.25737524032593,0.0008964576
65.38237524032593,0.0008926429
65.50737524032593,0.0008907355
65.63237524032593,0.0008907355
65.75737524032593,0.0008888282
65.88237524032593,0.0008888282
66.00737524032593,0.0008850135
66.13237524032593,0.0008831061
66.25737524032593,0.0008811988
66.38237524032593,0.0008773841
66.50737524032593,0.0008735694
66.63237524032593,0.0008735694
66.75737524032593,0.0008735694
66.88237524032593,0.0008754767
67.00737524032593,0.0008792914
67.13237524032593,0.0008831061
67.25737524032593,0.0008869208
67.38237524032593,0.0008907355
67.60697865486145,0.0008926429
67.73197865486145,0.0008945502
67.85697865486145,0.0008945502
67.98197865486145,0.0008945502
68.10697865486145,0.0008945502
68.23197865486145,0.0008945502
68.35697865486145,0.0008945502
68.48197865486145,0.0008964576
68.60697865486145,0.0008964576
68.73197865486145,0.0008964576
68.85697865486145,0.0008964576
68.98197865486145,0.0008964576
69.10697865486145,0.0008945502
69.23197865486145,0.0008926429
69.35697865486145,0.0008926429
69.48197865486145,0.0008926429
69.60697865486145,0.0008945502
69.73197865486145,0.0008964576
69.85697865486145,0.0008964576
69.98197865486145,0.0008983649
70.10697865486145,0.0009021796
70.23197865486145,0.000904087
70.35697865486145,0.0009079017
70.48197865486145,0.000909809
70.60697865486145,0.000909809
70.71637868881226,0.0009117164
70.84137868881226,0.0009136237
70.96637868881226,0.0009136237
71.09137868881226,0.0009155311
71.21637868881226,0.0009136237
71.34137868881226,0.0009117164
71.46637868881226,0.000909809
71.59137868881226,0.0009079017
71.71637868881226,0.000904087
71.84137868881226,0.0009021796
71.96637868881226,0.0009021796
72.09137868881226,0.000904087
72.21637868881226,0.0009059943
72.34137868881226,0.0009079017
72.46637868881226,0.000909809
72.59137868881226,0.0009117164
72.71637868881226,0.0009155311
72.84137868881226,0.0009174384
72.96637868881226,0.0009193458
73.09137868881226,0.0009212531
73.21637868881226,0.0009212531
73.34137868881226,0.0009212531
73.46637868881226,0.0009212531
73.59137868881226,0.0009193458
73.71637868881226,0.0009193458
73.84137868881226,0.0009193458
73.9554500579834,0.0009193458
74.0804500579834,0.0009212531
74.2054500579834,0.0009212531
74.3304500579834,0.0009212531
74.4554500579834,0.0009193458
74.5804500579834,0.0009174384
74.7054500579834,0.0009155311
74.8304500579834,0.0009136237
74.9554500579834,0.000909809
75.0804500579834,0.000909809
75.2054500579834,0.000909809
75.3304500579834,0.0009117164
75.4554500579834,0.0009136237
75.5804500579834,0.0009155311
75.7054500579834,0.0009174384
75.8304500579834,0.0009174384
75.9554500579834,0.0009193458
76.0804500579834,0.0009193458
76.2054500579834,0.0009212531
76.3304500579834,0.0009212531
76.4554500579834,0.0009231605
76.5804500579834,0.0009231605
76.7054500579834,0.0009231605
76.8304500579834,0.0009231605
76.9554500579834,0.0009231605
77.0804500579834,0.0009193458
77.17789649963379,0.0009174384
77.30289649963379,0.0009136237
77.42789649963379,0.000909809
77.55289649963379,0.0009079017
77.67789649963379,0.0009059943
77.80289649963379,0.0009021796
77.92789649963379,0.0008983649
78.05289649963379,0.0008964576
78.17789649963379,0.0008945502
78.30289649963379,0.0008945502
78.42789649963379,0.0008945502
78.55289649963379,0.0008964576
78.67789649963379,0.0008964576
78.80289649963379,0.0008983649
78.92789649963379,0.0009021796
79.05289649963379,0.000904087
79.17789649963379,0.0009059943
79.30289649963379,0.0009079017
79.42789649963379,0.000909809
79.55289649963379,0.000909809
79.67789649963379,0.000909809
79.80289649963379,0.0009136237
79.92789649963379,0.0009155311
80.05289649963379,0.0009174384
80.17789649963379,0.0009193458
80.30289649963379,0.0009193458
80.41955018043518,0.0009193458
80.54455018043518,0.0009174384
80.66955018043518,0.0009155311
80.79455018043518,0.0009136237
80.91955018043518,0.000909809
81.04455018043518,0.0009079017
81.16955018043518,0.000904087
81.29455018043518,0.0009002723
81.41955018043518,0.0008983649
81.54455018043518,0.0008964576
81.66955018043518,0.0008964576
81.79455018043518,0.0008983649
81.91955018043518,0.0008983649
82.04455018043518,0.0008983649
82.16955018043518,0.0008964576
82.29455018043518,0.0008964576
82.41955018043518,0.0008945502
82.54455018043518,0.0008945502
82.66955018043518,0.0008945502
82.79455018043518,0.0008945502
82.91955018043518,0.0008964576
83.04455018043518,0.0008964576
83.16955018043518,0.0008964576
83.29455018043518,0.0008964576
83.41955018043518,0.0008964576
83.54455018043518,0.0008964576
83.6451723575592,0.0008964576
83.7701723575592,0.0008945502
83.8951723575592,0.0008926429
84.0201723575592,0.0008888282
84.1451723575592,0.0008850135
84.2701723575592,0.0008831061
84.3951723575592,0.0008831061
84.5201723575592,0.0008831061
84.6451723575592,0.0008831061
84.7701723575592,0.0008831061
84.8951723575592,0.0008831061
85.0201723575592,0.0008831061
85.1451723575592,0.0008850135
85.2701723575592,0.0008869208
85.3951723575592,0.0008888282
85.5201723575592,0.0008907355
85.6451723575592,0.0008945502
85.7701723575592,0.0008964576
85.8951723575592,0.0008983649
86.0201723575592,0.0008983649
86.1451723575592,0.0009002723
86.2701723575592,0.0009021796
86.3951723575592,0.0009021796
86.5201723575592,0.0009021796
86.6451723575592,0.0009021796
86.7701723575592,0.0009002723
86.88203930854797,0.0008964576
87.00703930854797,0.0008945502
87.13203930854797,0.0008869208
87.25703930854797,0.0008792914
87.38203930854797,0.0008716621
87.50703930854797,0.0008640327
87.63203930854797,0.0008583106
87.75703930854797,0.0008544959
87.88203930854797,0.0008506812
88.00703930854797,0.0008506812
88.13203930854797,0.0008506812
88.25703930854797,0.0008525886
88.38203930854797,0.0008564033
88.50703930854797,0.000860218
88.63203930854797,0.0008640327
88.75703930854797,0.00086594
88.88203930854797,0.0008678474
89.00703930854797,0.0008678474
89.13203930854797,0.0008678474
89.25703930854797,0.0008678474
89.38203930854797,0.0008678474
89.50703930854797,0.0008697547
89.63203930854797,0.0008697547
89.75703930854797,0.0008716621
89.88203930854797,0.0008735694
90.00703930854797,0.0008754767
90.2428388595581,0.0008754767
90.3678388595581,0.0008773841
90.4928388595581,0.0008792914
90.6178388595581,0.0008811988
90.7428388595581,0.0008831061
90.8678388595581,0.0008831061
90.9928388595581,0.0008831061
91.1178388595581,0.0008831061
91.2428388595581,0.0008831061
91.3678388595581,0.0008831061
91.4928388595581,0.0008811988
91.6178388595581,0.0008792914
91.7428388595581,0.0008773841
91.8678388595581,0.0008754767
91.9928388595581,0.0008735694
92.1178388595581,0.0008716621
92.2428388595581,0.0008697547
92.3678388595581,0.0008678474
92.4928388595581,0.00086594
92.6178388595581,0.000860218
92.7428388595581,0.0008564033
92.8678388595581,0.0008525886
92.9928388595581,0.0008468665
93.1178388595581,0.0008449592
93.2428388595581,0.0008411445
93.3670585155487,0.0008392371
93.4920585155487,0.0008373298
93.6170585155487,0.0008354224
93.7420585155487,0.0008335151
93.8670585155487,0.0008335151
93.9920585155487,0.0008354224
94.1170585155487,0.0008354224
94.2420585155487,0.0008354224
94.3670585155487,0.0008354224
94.4920585155487,0.0008354224
94.6170585155487,0.0008335151
94.7420585155487,0.0008335151
94.8670585155487,0.0008316077
94.9920585155487,0.0008316077
95.1170585155487,0.0008316077
95.2420585155487,0.0008316077
95.3670585155487,0.0008316077
95.4920585155487,0.0008316077
95.6170585155487,0.0008297004
95.7420585155487,0.0008297004
95.8670585155487,0.0008297004
95.9920585155487,0.0008316077
96.1170585155487,0.0008316077
96.2420585155487,0.0008316077
96.3670585155487,0.0008297004
96.4920585155487,0.0008297004
96.60606384277344,0.000827793
96.73106384277344,0.0008258857
96.85606384277344,0.0008258857
96.98106384277344,0.0008258857
97.10606384277344,0.0008258857
97.23106384277344,0.0008258857
97.35606384277344,0.0008258857
97.48106384277344,0.0008239783
97.60606384277344,0.000822071
97.73106384277344,0.000822071
97.85606384277344,0.000822071
97.98106384277344,0.000822071
98.10606384277344,0.000822071
98.23106384277344,0.0008239783
98.35606384277344,0.0008239783
98.48106384277344,0.0008258857
98.60606384277344,0.000827793
98.73106384277344,0.0008297004
98.85606384277344,0.0008316077
98.98106384277344,0.0008335151
99.10606384277344,0.0008373298
99.23106384277344,0.0008411445
99.35606384277344,0.0008449592
99.48106384277344,0.0008449592
99.60606384277344,0.0008468665
99.73106384277344,0.0008487739
99.83086514472961,0.0008506812
99.95586514472961,0.0008487739
100.08086514472961,0.0008487739
100.20586514472961,0.0008506812
100.33086514472961,0.0008506812
100.45586514472961,0.0008525886
100.58086514472961,0.0008525886
100.70586514472961,0.0008544959
100.83086514472961,0.0008544959
100.95586514472961,0.0008564033
101.08086514472961,0.0008564033
101.20586514472961,0.0008564033
101.33086514472961,0.0008564033
101.45586514472961,0.0008564033
101.58086514472961,0.0008544959
101.70586514472961,0.0008525886
101.83086514472961,0.0008506812
101.95586514472961,0.0008506812
102.08086514472961,0.0008487739
102.20586514472961,0.0008506812
102.33086514472961,0.0008506812
102.45586514472961,0.0008525886
102.58086514472961,0.0008544959
102.70586514472961,0.0008564033
102.83086514472961,0.0008564033
102.95586514472961,0.0008544959
