freq,v3w_x,v1w_x,v1w_sh_x
499.99999999999983,-0.0021054019177215192,0.6546217183544303,0.002302764341772152
642.1314916988999,0.0004895156499999999,0.6547878398734177,0.002351256607594937
824.6657052629091,-0.0015620897658227848,0.654428964556962,0.0023408508924050633
1059.0876389467956,-0.0020366151518987343,0.6528988303797469,0.0022866242594936706
1360.147050873544,0.0005894949778481014,0.6563759000000001,0.002389922999999999
1746.7865094145773,-0.0011456479493670887,0.6593496126582279,0.0024343109936708863
2243.333253939797,-0.00158552114556962,0.657369801898734,0.002387809816455696
2881.0298574602184,-0.0013083399556962022,0.6571692999999998,0.002395970879746836
3699.9999999999995,-0.0014357822531645573,0.6563453664556963,0.0023803377215189875
